row,col,metric,n_points,threshold,dispersion,success
3,1,efficiency_toa,25,49.59533616928251,1.2950894234023618,True
3,2,efficiency_toa,25,49.18149887168815,1.5892483732513436,True
3,3,efficiency_toa,25,48.95581077863301,1.3783826250312807,True
3,4,efficiency_toa,25,48.50706928664669,1.0835179955378311,True
3,5,efficiency_toa,25,49.17147223508377,1.8601951846605402,True
3,6,efficiency_toa,25,49.80263907308457,1.4479677643588449,True
3,7,efficiency_toa,25,49.89672667560819,1.6120183828858876,True
3,8,efficiency_toa,25,49.43225370280487,1.8466079222745946,True
3,9,efficiency_toa,25,49.689828670788565,1.2462685728436558,True
3,10,efficiency_toa,25,49.344665260537155,1.2376731875188967,True
3,11,efficiency_toa,25,48.914966771826656,0.7050267400284902,True
3,12,efficiency_toa,25,49.24853546639283,0.6683646667506266,True
3,13,efficiency_toa,25,49.59533616928251,1.2950894234023618,True
3,14,efficiency_toa,25,50.095111144517546,1.6783662553867134,True
3,15,efficiency_toa,25,49.995574865608766,1.3235459132533374,True
3,16,efficiency_toa,25,50.000215740994555,1.5370613175769032,True
3,17,efficiency_toa,25,50.19781069151424,1.3873373042440886,True
3,18,efficiency_toa,25,49.24853546639283,0.6683646667506266,True
3,19,efficiency_toa,25,48.8576672321354,1.533018740659988,True
3,20,efficiency_toa,25,49.87257181911424,1.848328764474486,True
3,21,efficiency_toa,25,49.785302800982926,1.6867437928432716,True
3,22,efficiency_toa,25,49.409623678681186,0.6306525137612307,True
3,23,efficiency_toa,25,49.689828670788565,1.2462685728436558,True
3,24,efficiency_toa,25,49.24788538524902,2.046102810134461,True
3,25,efficiency_toa,25,49.59533616928251,1.2950894234023618,True
3,26,efficiency_toa,25,50.59952433091939,1.4139457570485265,True
3,27,efficiency_toa,25,49.478810556564795,1.6189890346720923,True
3,28,efficiency_toa,25,49.02853677811873,0.7113421878908315,True
3,29,efficiency_toa,25,49.9878759762974,1.7644978832735485,True
3,30,efficiency_toa,25,50.39647701229658,1.2345774882658775,True
3,31,efficiency_toa,25,49.69763564356705,1.5114366551227434,True
4,0,efficiency_toa,25,49.996603689480516,1.3303563040775086,True
4,1,efficiency_toa,25,49.995574865608766,1.3235459132533374,True
4,2,efficiency_toa,25,50.04521683430279,1.0553941683379693,True
4,3,efficiency_toa,25,49.67227498535008,1.752734384741373,True
4,4,efficiency_toa,25,50.349353977186226,0.8911910011236219,True
4,5,efficiency_toa,25,50.40047566907002,1.413945757015302,True
4,6,efficiency_toa,25,49.59533616928251,1.2950894234023618,True
4,7,efficiency_toa,25,49.7826848510121,1.2083036481384322,True
4,8,efficiency_toa,25,49.17147223508377,1.8601951846605402,True
4,9,efficiency_toa,25,50.50000000000114,1.326071932263538,True
4,10,efficiency_toa,25,49.95375855584874,1.1048487367859974,True
4,11,efficiency_toa,25,50.18631077065302,1.1978539883139192,True
4,12,efficiency_toa,25,49.995574865608766,1.3235459132533374,True
4,13,efficiency_toa,25,50.50000000000114,1.326071932263538,True
4,14,efficiency_toa,25,50.19548777590474,1.6063817315417033,True
4,15,efficiency_toa,25,49.89672667560819,1.6120183828858876,True
4,16,efficiency_toa,25,51.10327329582084,1.6120181723933045,True
4,17,efficiency_toa,25,49.673124521902665,2.540466351738277,True
4,18,efficiency_toa,25,50.28283322711556,1.134114447825558,True
4,19,efficiency_toa,25,50.60352298770945,1.2345774882817497,True
4,20,efficiency_toa,25,50.28283322711556,1.134114447825558,True
4,21,efficiency_toa,25,50.198334995737035,1.5908374885796308,True
4,22,efficiency_toa,25,50.198334995737035,1.5908374885796308,True
4,23,efficiency_toa,25,50.59952433091939,1.4139457570485265,True
4,24,efficiency_toa,25,50.813689229704565,1.1978539882742065,True
4,25,efficiency_toa,25,50.500000000001,1.1548787634616413,True
4,26,efficiency_toa,25,50.10138630781948,1.4645850007991745,True
4,27,efficiency_toa,25,51.52816385564229,0.6273709177744015,True
4,28,efficiency_toa,25,50.86254140048062,1.0055940691497027,True
4,29,efficiency_toa,25,50.500000000001,1.1548787634616413,True
4,30,efficiency_toa,25,50.39726089268937,1.6166260931164904,True
4,31,efficiency_toa,25,51.07386368999356,2.4450926640173742,True
5,0,efficiency_toa,25,49.59087020801827,1.5693062744283313,True
5,1,efficiency_toa,25,49.90046609702115,1.385590730853044,True
5,2,efficiency_toa,25,50.763411775834015,0.9520737154449512,True
5,3,efficiency_toa,25,49.86634298751556,1.151902692142611,True
5,4,efficiency_toa,25,50.000215740994555,1.5370613175769032,True
5,5,efficiency_toa,25,50.39647701229658,1.2345774882658775,True
5,6,efficiency_toa,25,50.49999999999978,1.5140588803600992,True
5,7,efficiency_toa,25,50.198334995737035,1.5908374885796308,True
5,8,efficiency_toa,25,50.18074279064864,2.0569913460200975,True
5,9,efficiency_toa,25,50.49999999999978,1.5140588803600992,True
5,10,efficiency_toa,25,50.49999999999978,1.5140588803600992,True
5,11,efficiency_toa,25,50.49999999999978,1.5140588803600992,True
5,12,efficiency_toa,25,50.29858739865384,1.5035820232206316,True
5,13,efficiency_toa,25,50.38520976685154,1.066500283804858,True
5,14,efficiency_toa,25,50.10014689346769,1.4619366965463954,True
5,15,efficiency_toa,25,50.70878513901217,1.953637931031751,True
5,16,efficiency_toa,25,49.03651537517052,1.8236335417468916,True
5,17,efficiency_toa,25,50.91066712824676,1.2618488170514695,True
5,18,efficiency_toa,25,50.23658822417028,0.952073715450019,True
5,19,efficiency_toa,25,50.00187858892012,1.5410333570676849,True
5,20,efficiency_toa,25,50.813689229704565,1.1978539882742065,True
5,21,efficiency_toa,25,49.953710939327756,1.1047871953262622,True
5,22,efficiency_toa,25,50.38520976685154,1.066500283804858,True
5,23,efficiency_toa,25,50.60273911059034,1.6166261009088598,True
5,24,efficiency_toa,25,50.18631077065302,1.1978539883139192,True
5,25,efficiency_toa,25,51.18885189540853,0.5357288612619386,True
5,26,efficiency_toa,25,50.50000000001763,1.7324840044835015,True
5,27,efficiency_toa,25,50.13745859951959,1.0055940691500378,True
5,28,efficiency_toa,25,49.779599641076004,0.5148924801084531,True
5,29,efficiency_toa,25,50.49999999999978,1.5140588803600992,True
5,30,efficiency_toa,25,50.813689229704565,1.1978539882742065,True
5,31,efficiency_toa,25,50.50000000008343,2.205769416775604,True
6,0,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,1,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,2,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,3,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,4,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,5,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,6,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,7,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,8,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,9,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,10,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,11,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,12,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,13,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,14,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,15,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,16,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,17,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,18,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,19,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,20,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,21,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,22,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,23,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,24,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,25,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,26,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,27,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,28,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,29,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,30,efficiency_toa,25,364.2743405001941,61.730643590100755,True
6,31,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,0,efficiency_toa,25,66.51097051799408,2.1253776873675205,True
7,1,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,2,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,3,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,4,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,5,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,6,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,7,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,8,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,9,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,10,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,11,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,12,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,13,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,14,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,15,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,16,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,17,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,18,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,19,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,20,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,21,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,22,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,23,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,24,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,25,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,26,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,27,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,28,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,29,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,30,efficiency_toa,25,364.2743405001941,61.730643590100755,True
7,31,efficiency_toa,25,364.2743405001941,61.730643590100755,True
