col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
6	10	31	0.0	0.0	nan	nan	0.0	0.0
6	10	28	0.0	0.0	nan	nan	0.0	0.0
6	11	100	6.0	0.0	10.032	0.18	1.0	1.0
6	11	97	6.0	0.0	10.258	0.445	1.0	1.0
6	11	94	5.839	0.374	10.645	0.551	1.0	1.0
6	11	91	5.387	0.495	10.839	0.374	1.0	1.0
6	11	88	5.097	0.301	10.968	0.18	1.0	1.0
6	11	85	5.0	0.0	10.968	0.18	1.0	1.0
6	11	82	5.0	0.0	11.0	0.258	1.0	1.0
6	11	79	4.871	0.341	11.387	0.558	1.0	1.0
6	11	76	4.613	0.495	11.742	0.445	1.0	1.0
6	11	73	4.097	0.301	12.0	0.0	1.0	1.0
6	11	70	4.0	0.0	12.581	0.502	1.0	1.0
6	11	67	4.0	0.0	12.935	0.442	1.0	1.0
6	11	64	3.935	0.25	13.323	0.475	1.0	1.0
6	11	61	3.613	0.495	14.0	0.683	1.0	1.0
6	11	58	3.065	0.25	14.935	0.772	1.0	1.0
6	11	55	3.0	0.0	16.129	0.957	1.0	1.0
6	11	52	2.645	0.551	18.097	1.399	1.0	1.0
6	11	49	1.806	0.402	20.516	1.805	1.0	1.0
6	11	46	1.433	0.568	25.2	3.357	0.935	0.968
6	11	43	0.379	0.561	29.917	5.351	0.323	0.387
6	11	40	0.0	0.0	nan	nan	0.0	0.0
6	11	37	0.0	0.0	nan	nan	0.0	0.0
6	11	34	0.0	0.0	nan	nan	0.0	0.0
6	11	31	0.0	0.0	nan	nan	0.0	0.0
6	11	28	0.0	0.0	nan	nan	0.0	0.0
6	12	100	6.0	0.0	10.065	0.25	1.0	1.0
6	12	97	5.968	0.18	10.516	0.508	1.0	1.0
6	12	94	5.774	0.425	10.516	0.57	1.0	1.0
6	12	91	5.387	0.558	10.677	0.475	1.0	1.0
6	12	88	5.065	0.25	10.935	0.25	1.0	1.0
6	12	85	5.0	0.0	11.0	0.0	1.0	1.0
6	12	82	5.0	0.0	11.065	0.359	1.0	1.0
6	12	79	4.903	0.301	11.355	0.486	1.0	1.0
6	12	76	4.548	0.506	11.935	0.25	1.0	1.0
6	12	73	4.097	0.301	11.968	0.18	1.0	1.0
6	12	70	4.0	0.0	12.355	0.486	1.0	1.0
6	12	67	4.0	0.0	12.839	0.374	1.0	1.0
6	12	64	4.0	0.0	13.387	0.558	1.0	1.0
6	12	61	3.484	0.508	13.968	0.547	1.0	1.0
6	12	58	3.065	0.25	15.194	0.873	1.0	1.0
6	12	55	3.0	0.0	15.871	0.562	1.0	1.0
6	12	52	2.806	0.402	17.484	0.926	1.0	1.0
6	12	49	1.968	0.482	20.903	2.357	1.0	1.0
6	12	46	1.467	0.507	24.839	3.671	0.968	1.0
6	12	43	0.357	0.559	30.417	5.632	0.29	0.387
6	12	40	0.0	0.0	nan	nan	0.0	0.0
6	12	37	0.0	0.0	nan	nan	0.0	0.0
6	12	34	0.0	0.0	nan	nan	0.0	0.0
6	12	31	0.0	0.0	nan	nan	0.0	0.0
6	12	28	0.0	0.0	nan	nan	0.0	0.0
