row,col,metric,n_points,threshold,dispersion,success
3,0,efficiency_toa,25,62.133657010994334,1.1519026863920538,True
3,1,efficiency_toa,25,64.71706445320478,1.1342556801408386,True
3,2,efficiency_toa,25,64.49999999997708,1.9662344282019222,True
3,3,efficiency_toa,25,64.60175153679452,1.4220097270443195,True
3,4,efficiency_toa,25,64.59954022703083,1.6259628517902536,True
3,5,efficiency_toa,25,64.60059193901911,1.4178024308507715,True
3,6,efficiency_toa,25,65.19736092322533,1.447967862886973,True
3,7,efficiency_toa,25,64.49999999999791,1.5140588149107645,True
3,8,efficiency_toa,25,65.52252973252871,0.6348623051027016,True
3,9,efficiency_toa,25,65.38120954813576,2.032828146326897,True
3,10,efficiency_toa,25,64.71715833241034,1.134587222345636,True
3,11,efficiency_toa,25,64.9543838746236,1.05609412748927,True
3,12,efficiency_toa,25,64.49999999999923,1.7324840402346953,True
3,13,efficiency_toa,25,64.49999999951899,1.3260718960552653,True
3,14,efficiency_toa,25,64.60375676284573,1.235490367770374,True
3,15,efficiency_toa,25,64.71716677406017,1.1341144467745268,True
3,16,efficiency_toa,25,64.60175153679452,1.4220097270443195,True
3,17,efficiency_toa,25,65.33349763631706,2.4551142226895144,True
3,18,efficiency_toa,25,64.73774634794313,2.0603605302911436,True
3,19,efficiency_toa,25,64.90488885741128,1.6783662647848014,True
3,20,efficiency_toa,25,65.10327331225383,1.6120182514011143,True
3,21,efficiency_toa,25,65.69872515530352,1.536562333970416,True
3,22,efficiency_toa,25,65.54046562656403,0.6110139398321831,True
3,23,efficiency_toa,25,65.77391822451922,1.802078200908989,True
3,24,efficiency_toa,25,65.30236435796007,1.5114366712900307,True
3,25,efficiency_toa,25,65.30236435796007,1.5114366712900307,True
3,26,efficiency_toa,25,65.51179004073317,2.1333772952060124,True
3,27,efficiency_toa,25,64.9004969184421,1.4723646026121688,True
3,28,efficiency_toa,25,65.0536757770326,2.07139431225715,True
3,29,efficiency_toa,25,64.84618705160081,2.507940525256497,True
3,30,efficiency_toa,25,65.52118949728116,1.6189892075840933,True
3,31,efficiency_toa,25,65.32772498670126,1.7527342470057024,True
4,0,efficiency_toa,25,50.60546399448217,0.607423658289959,True
4,1,efficiency_toa,25,65.58784007270279,1.57704889187217,True
4,2,efficiency_toa,25,65.96886975875753,1.8015960276133312,True
4,3,efficiency_toa,25,65.48928937661866,1.397277862745544,True
4,4,efficiency_toa,25,65.74076600473313,1.3967325388776122,True
4,5,efficiency_toa,25,66.06756937508706,1.9890825616010204,True
4,6,efficiency_toa,25,66.18149889132185,1.5892483047950632,True
4,7,efficiency_toa,25,65.59495427613909,0.6236043124122459,True
4,8,efficiency_toa,25,65.25942243842324,1.9972614841343956,True
4,9,efficiency_toa,25,65.51844619849743,0.7414048044675402,True
4,10,efficiency_toa,25,65.3021375341282,0.5372980836716917,True
4,11,efficiency_toa,25,66.03651567671392,1.823631371316124,True
4,12,efficiency_toa,25,65.84175917168015,2.4060507660399764,True
4,13,efficiency_toa,25,66.43394674410835,1.969924174357163,True
4,14,efficiency_toa,25,66.59533616784124,1.2950894167234985,True
4,15,efficiency_toa,25,66.4998623909431,1.3411110937627926,True
4,16,efficiency_toa,25,66.55445979012958,1.8075545883365811,True
4,17,efficiency_toa,25,65.83908388096248,1.7578538232223164,True
4,18,efficiency_toa,25,66.14033204765687,0.6863801188378015,True
4,19,efficiency_toa,25,66.25350210520875,2.064107674949596,True
4,20,efficiency_toa,25,66.69964721545153,1.5516021555279336,True
4,21,efficiency_toa,25,65.9390452199036,1.61625772191412,True
4,22,efficiency_toa,25,65.59916368467438,1.0859216370442935,True
4,23,efficiency_toa,25,65.39569361806369,1.3285426442000035,True
4,24,efficiency_toa,25,65.8283698609042,1.8650032126698264,True
4,25,efficiency_toa,25,66.69609035513092,1.2644318125057001,True
4,26,efficiency_toa,25,65.89693640143649,1.7447435025820461,True
4,27,efficiency_toa,25,65.64371624030875,1.898565533636059,True
4,28,efficiency_toa,25,65.47372928458992,0.6096388365316376,True
4,29,efficiency_toa,25,66.41657844797342,1.950798549660069,True
4,30,efficiency_toa,25,66.11084969376009,1.6610860607710085,True
4,31,efficiency_toa,25,65.58784007270279,1.57704889187217,True
5,0,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,1,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,2,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,3,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,4,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,5,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,6,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,7,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,8,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,9,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,10,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,11,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,12,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,13,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,14,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,15,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,16,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,17,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,18,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,19,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,20,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,21,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,22,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,23,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,24,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,25,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,26,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,27,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,28,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,29,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,30,efficiency_toa,25,354.2743522826652,61.730648220328725,True
5,31,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,0,efficiency_toa,25,42.98787598613626,1.7644978400905,True
6,1,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,2,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,3,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,4,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,5,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,6,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,7,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,8,efficiency_toa,25,53.04730446151033,1.9356673084025704,True
6,9,efficiency_toa,25,354.2743522826652,61.730648220328725,True
6,10,efficiency_toa,25,62.57367590607212,57.85727157827482,True
6,11,efficiency_toa,25,31.19504637487456,14.89569264674975,True
